budget	link	location	post_date	propose_amount	title	view	content	office	time_limit	owner_positive
1萬~5萬	http://case.518.com.tw/casepage-detail-109409.html?from=google&a_id=3471	台北市	2017-02-27	20	長期合作行銷企劃	2580	"配合時間：長期
案件說明：
1. 產品行銷,推廣,媒體企劃等
2.SEO優化，透過關鍵字提升排名，使網站整體排至1~3頁
有經驗, 通路, 人脈者佳

注意事項： 初期須進公司討論，執行在家作..欲查看案件詳細內容，請先登入或免費註冊"	在家工作 / 在自設公司、工作室接案 / 須定期至指定公司	60 天 【長期合作】 (註:尋找日後配合人選)	低
5千~1萬	http://case.518.com.tw/casepage-detail-116322.html?from=google&a_id=3471	不拘	2017-02-27	16	美工,網頁設計開發	1086	"1.案件內容：網路行銷
2.配合時間：2~3個月
3.配合地點：在家作業
4.注意事項：美工編輯及經營臉書及部落客分享欲查看案件詳細內容，請先登入或免費註冊"	在家工作 / 在自設公司、工作室接案	60 天 【一般案件】	低
5千以內	http://case.518.com.tw/casepage-detail-119652.html?from=google&a_id=3471	台中市	2017-02-27	1	discuz facebook 整合修正	1107	"1.案件說明：解決附圖問題，或提供相關Discuz可用之FB一鍵登入插件
2.配合時間：all
3.配合地點：在家作業
4.注意事項：可完成任務歡迎聯繫，洽談其他細節欲查看案件詳細內容，請先登入或免費註冊"	在家工作	60 天 【急件】	低
5萬~10萬	http://case.518.com.tw/casepage-detail-116702.html?from=google&a_id=3471	台中市	2017-02-27	23	長期配合、APP開發、PHP架設	1968	"案件說明：我們是精實雲端團隊，手上常有不少政府招標開發案，企業招標開發 案等，需要能夠長期配合的工程師團隊。因為工作量略多，會需要工程師能隨時配合。
1.需會做app、需熟android與io..欲查看案件詳細內容，請先登入或免費註冊"	在家工作 / 在自設公司、工作室接案	15 天 【一般案件】	低
1萬~5萬	http://case.518.com.tw/casepage-detail-116191.html?from=google&a_id=3471	台北市	2017-02-27	24	網拍上架	1904	"1.案件說明：商品於各大網拍上架, 需要能獨立作業, 拍照, 寫文案, 上架
2.配合時間：隨時
3.配合地點：可在家或提供工作室
4.注意事項：公司商品大多是與各項運動有關, 希望對美國運動球員有..欲查看案件詳細內容，請先登入或免費註冊"	在家工作 / 在自設公司、工作室接案	30 天 【長期合作】 (註:尋找日後配合人選)	低
1萬~5萬	http://case.518.com.tw/casepage-detail-114940.html?from=google&a_id=3471	台南市	2017-02-27	41	網拍女裝美編設計人員	3641	"1.案件說明：女裝服飾網站 商城平臺整體美編設計
2.配合時間：3-7天完成
3.配合地點：有經驗的工作室或公司及能力突出之個人 
4.注意事項：有韓國韓版女裝設計經驗者，比較可以配合修改設..欲查看案件詳細內容，請先登入或免費註冊"	在家工作 / 在自設公司、工作室接案 / 須定期至指定公司	60 天 【長期合作】 (註:尋找日後配合人選)	低
5千以內	http://case.518.com.tw/casepage-detail-121386.html?from=google&a_id=3471	新北市	2017-02-26	43	美編及網頁8張條圖	1365	"1.案件說明：製作網頁用DM及網頁8張條圖....廣告Banner
2.配合時間：3-7天適數量而不同
3.配合地點：可在家作業或到公司製作
4.注意事項:可長期合作欲查看案件詳細內容，請先登入或免費註冊"	在家工作 / 在自設公司、工作室接案	7 天 【一般案件】	低
5千以內	http://case.518.com.tw/casepage-detail-113724.html?from=google&a_id=3471	新北市	2017-02-26	30	形象網站設計	2539	"1.案件說明：從事於塑膠袋/垃圾袋 買賣,需建立形象網站,購物車功能和連結Line 或是FB 以供一般消費者參考選購
2.配合時間：30 工作天
3.配合地點：在家作業
4.注意事項：若有必要,須..欲查看案件詳細內容，請先登入或免費註冊"	在家工作 / 在自設公司、工作室接案 / 須定期至指定公司	60 天 【長期合作】 (註:尋找日後配合人選)	中
1萬~5萬	http://case.518.com.tw/casepage-detail-119672.html?from=google&a_id=3471	高雄市	2017-02-26	24	網站UI設計/切版	2468	"1.案件說明：網站UI設計與切版，類型：企業官網、購物平台
2.配合時間：會依照專案時間與設計師面議
3.配合地點：可在家作業，有時需碰面溝通或者線上會議
4.注意事項：尚無欲查看案件詳細內容，請先登入或免費註冊"	在家工作 / 在自設公司、工作室接案	60 天 【長期合作】 (註:尋找日後配合人選)	中
1萬~5萬	http://case.518.com.tw/casepage-detail-115427.html?from=google&a_id=3471	台北市	2017-02-26	15	網站前台改版：設計+切版(含RWD)	2791	"1.案件說明：前台設計與切版(含RWD)
2.配合時間：越快開始越好，預計一個月內完成
3.配合地點：可在家作業，須能約新竹-台北見面開會至少一次
4.注意事項：(其它注意事項)
請先參考改版..欲查看案件詳細內容，請先登入或免費註冊"	在家工作 / 在自設公司、工作室接案 / 須定期至指定公司	60 天 【急件】	中
5千以內	http://case.518.com.tw/casepage-detail-118524.html?from=google&a_id=3471	桃園市	2017-02-26	15	現有網站後台建置	3103	"1.案件說明：現有網站後台建置
2.配合時間：立即作業
3.配合地點：在家以MAIL、LINE聯絡
4.注意事項：請附上參考作品，並mail連絡，希望能在每個專案限定期限內完成，專職soho，負責任感欲查看案件詳細內容，請先登入或免費註冊"	在家工作 / 在自設公司、工作室接案 / 須定期至指定公司	60 天 【一般案件】	中
5千~1萬	http://case.518.com.tw/casepage-detail-119612.html?from=google&a_id=3471	不拘	2017-02-25	25	facebook 廣告投放 長期配合	2392	"案件說明：
1.需具備Facebook廣告帳戶管理、執行、監控優化操作經驗。
2.廣告企劃、撰寫操作。
3.有良好的數字分析能力，能靈活監控並分析媒體成效
4.管控帳戶，投放Facebook廣告及成效追蹤..欲查看案件詳細內容，請先登入或免費註冊"	在家工作 / 在自設公司、工作室接案	60 天 【長期合作】 (註:尋找日後配合人選)	中
報價	http://case.518.com.tw/casepage-detail-121674.html?from=google&a_id=3471	新北市	2017-02-24	21	APP+RWD網站開發製作	917	"1.案件說明：(製作超新鮮 APP+RWD網站結合之新創軟體)
2.配合時間：(APP半年，網站希望一個月)
3.配合地點：(面議)
4.注意事項：(希望有相關經驗，能夠提供本公司Idea，細心，能注意到..欲查看案件詳細內容，請先登入或免費註冊"	在家工作 / 在自設公司、工作室接案 / 須定期至指定公司	60 天 【長期合作】 (註:尋找日後配合人選)	中
1萬~5萬	http://case.518.com.tw/casepage-detail-121653.html?from=google&a_id=3471	台南市	2017-02-24	8	EDM拍照設計	919	"1.案件說明:多款LED燈具EDM設計,最好會拍照
2.配合時間：不限制時間,隨時都可以
3.配合地點：台南地區為限
4.注意事項：有從事此工作經驗,可以長期配合者欲查看案件詳細內容，請先登入或免費註冊"	在家工作	7 天 【一般案件】	低
5萬~10萬	http://case.518.com.tw/casepage-detail-111674.html?from=google&a_id=3471	新北市	2017-02-24	12	文件自動發送軟體開發及SEO	3461	"1.案件說明：文件自動發送系統開發.SEO開發
2.配合時間：配合軟體開發者
3.配合地點：在家作業即可
4.注意事項：有相關經驗較佳.最好可以3~6個月內完成.欲查看案件詳細內容，請先登入或免費註冊"	在家工作 / 在自設公司、工作室接案	60 天 【一般案件】	中
5千~1萬	http://case.518.com.tw/casepage-detail-117416.html?from=google&a_id=3471	不拘	2017-02-24	11	網頁設計師	677	"1.案件內容：面膜網頁設計
2.配合時間：洽談
3.配合地點：桃園龜山
4.注意事項：請平日下午3:00後再來電洽談欲查看案件詳細內容，請先登入或免費註冊"	在家工作 / 在自設公司、工作室接案 / 須定期至指定公司	30 天 【一般案件】	低
5萬~10萬	http://case.518.com.tw/casepage-detail-117359.html?from=google&a_id=3471	台北市	2017-02-23	38	一般公司網站設計含後台及購物車設計	1294	"1.案件說明：公司網站設計, 包含公司介紹, 產品介紹, 新品到貨, 聯繫方式, 購物車系統, 後台上架系統, 需支援各大瀏覽器系統及RWD, 雙語網站.
2.配合時間：即日起至完成案件止
3.配合地點：..欲查看案件詳細內容，請先登入或免費註冊"	在家工作 / 在自設公司、工作室接案	30 天 【一般案件】	低
5千~1萬	http://case.518.com.tw/casepage-detail-117361.html?from=google&a_id=3471	台中市	2017-02-23	22	長期配合/臉書粉絲頁,購物網站,官網行銷	1584	"1.案件說明：使用臉書粉絲頁連結購物網站,官網，做行銷活動。
2.配合時間：隨時
3.配合地點：在家作業、初期須配合進公司討論
4.注意事項：長期配合，承接此案件以件數計費非包月制，並依能..欲查看案件詳細內容，請先登入或免費註冊"	在家工作	30 天 【長期合作】 (註:尋找日後配合人選)	中
1萬~5萬	http://case.518.com.tw/casepage-detail-117362.html?from=google&a_id=3471	台北市	2017-02-23	13	商品宅配官網設計	1085	"1.案件內容：希望採維克斯平台製作 
2.配合時間：11/3前完成
3.配合地點：皆可
4.注意事項：可以盡快與我聯繫溝通配合方式，可以約時間來公司溝通欲查看案件詳細內容，請先登入或免費註冊"	在家工作 / 在自設公司、工作室接案	3 天 【一般案件】	中
1萬~5萬	http://case.518.com.tw/casepage-detail-121005.html?from=google&a_id=3471	台北市	2017-02-23	10	php網站開發工程師	834	"1.案件說明：希望尋找長期配合工程師，主要執行內容為網站開發，後台，購物車金流
2.配合時間：長期合作
3.配合地點：在家 或 工作室（台北、新北市尤佳）
4.注意事項：想找有責任感且可以..欲查看案件詳細內容，請先登入或免費註冊"	在家工作	60 天 【長期合作】 (註:尋找日後配合人選)	中
1萬~5萬	http://case.518.com.tw/casepage-detail-121571.html?from=google&a_id=3471	高雄市	2017-02-22	26	網頁美編設計	1072	"1.案件說明:活動網頁、Banner、EDM製作. 協助商品型錄拍攝，擅長修圖、去背製作經驗。
2.配合時間：可以詳談
3.配合地點：可在家工作
4.注意事項：(其它注意事項)欲查看案件詳細內容，請先登入或免費註冊"	在家工作 / 在自設公司、工作室接案	60 天 【長期合作】 (註:尋找日後配合人選)	低
5千以內	http://case.518.com.tw/casepage-detail-121544.html?from=google&a_id=3471	不拘	2017-02-22	8	粉絲團管理員（分享女性時尚流行資訊）	663	"1.案件內容：工作內容非常適合喜歡流行時尚資訊的人，只要幫本公司粉絲團分享一些女性流行資訊，加上簡單文章，如有攝影美編專長佳，有美容，彩妝，美髮基礎更優，非常簡單又輕鬆的兼職
2.配合..欲查看案件詳細內容，請先登入或免費註冊"		30 天 【一般案件】	低
10萬~30萬	http://case.518.com.tw/casepage-detail-121539.html?from=google&a_id=3471	嘉義市	2017-02-22	7	直播聊天室	1205	"1.案件說明：一個付費的視訊聊天室網站
2.配合時間：1~2個月內
3.配合地點：初期須進公司討論，執行在家作業即可
4.注意事項：希望有經驗者的個人或公司....欲查看案件詳細內容，請先登入或免費註冊"	在家工作 / 在自設公司、工作室接案	60 天 【長期合作】 (註:尋找日後配合人選)	中
5萬~10萬	http://case.518.com.tw/casepage-detail-116073.html?from=google&a_id=3471	台北市	2017-02-22	7	出遊約會交友競標網站架設	1275	1.案件內容：交友競標網站架設(融合拍賣網站交友網站)。應徵者需提供網站架設企劃書與行銷企劃書與經營企劃書(請參考我的專利)。目前已有數個仿冒我專利交友競標網站，您可以參考，歡迎有信..欲查看案件詳細內容，請先登入或免費註冊	在家工作 / 在自設公司、工作室接案 / 須定期至指定公司	60 天 【一般案件】	中
5千~1萬	http://case.518.com.tw/casepage-detail-121497.html?from=google&a_id=3471	新北市	2017-02-22	10	新產品議題操作與網路行銷	720	"1.案件說明：新水果品牌，曝光與議題操作(粉絲團 部落客 官網等)
2.配合時間：越快越好
3.配合地點：可在家作業，願意配合開會
4.注意事項：請先mail提案欲查看案件詳細內容，請先登入或免費註冊"	在家工作 / 在自設公司、工作室接案 / 須定期至指定公司	10 天 【一般案件】	中
5千以內	http://case.518.com.tw/casepage-detail-119499.html?from=google&a_id=3471	不拘	2017-02-22	4	Joomla舊有網站修正升級	875	"1.案件說明：舊有joomla網站現有錯誤協助修正，並協助升級新版
2.配合時間：盡快
3.配合地點：不限，在家接案可。
4.注意事項：時間比較趕，希望能盡快配合的優先考慮欲查看案件詳細內容，請先登入或免費註冊"	在家工作 / 在自設公司、工作室接案	60 天 【急件】	低
5千~1萬	http://case.518.com.tw/casepage-detail-121530.html?from=google&a_id=3471	不拘	2017-02-21	10	網頁視覺及APP視覺	769	"1.案件內容：一頁式網頁視覺設計及App視覺設計(不需寫Code）
2.配合時間：30天
3.配合地點：台中市 新竹市
4.注意事項：希望能長期配合論件計酬，有穩定案源欲查看案件詳細內容，請先登入或免費註冊"		30 天 【一般案件】	低
1萬~5萬	http://case.518.com.tw/casepage-detail-121502.html?from=google&a_id=3471	不拘	2017-02-21	6	徵求長期配合PHP、CI後端工程師	608	"1.案件說明：
      您好，感謝您閱覽本案；誠心歡迎PHP、CI工程師長期配合。
      HOMEWORK可，需定期至公司地點討論案情，撰寫程式年資需達3年以上。
      主要工作內容：維護、撰寫網..欲查看案件詳細內容，請先登入或免費註冊"	在家工作 / 須定期至指定公司	60 天 【長期合作】 (註:尋找日後配合人選)	中
5千以內	http://case.518.com.tw/casepage-detail-121483.html?from=google&a_id=3471	不拘	2017-02-21	3	「提案」表單GTM追蹤碼安裝	595	"背景：

我們網頁的使用平台是google blogger
使用的表單是google表單

Google Tag Manager(GTM)平台是由行銷公司幫忙設定
所以我們沒有GTM平台的帳號密碼

我們想透過google提供的GT..欲查看案件詳細內容，請先登入或免費註冊"	在家工作	10 天 【長期合作】 (註:尋找日後配合人選)	低
1萬~5萬	http://case.518.com.tw/casepage-detail-119654.html?from=google&a_id=3471	不拘	2017-02-21	5	Discuz 論壇程式串接儲值點數功能	1440	"1.案件說明：運用Discuz 論壇串接一個信用卡支付系統,消費者刷卡後 透過金鑰激活方式,能即時得到論壇對應的點數
2.注意事項：(熟悉Discuz論壇及社群網站製作者)
3.案件金額:可議欲查看案件詳細內容，請先登入或免費註冊"	在家工作	60 天 【一般案件】	中
10萬~30萬	http://case.518.com.tw/casepage-detail-120460.html?from=google&a_id=3471	不拘	2017-02-21	34	製作女裝購物網站-需有經驗&作品	1362	"1.案件說明：
RED網頁、購物車、金流串連、ＦＢ會員登入、折扣優惠購物金、可選瀏覽排序、黑名單....其他基本的...詳談...
2.配合時間：希望在1個月內完成
3.配合地點：皆可欲查看案件詳細內容，請先登入或免費註冊"	在自設公司、工作室接案	30 天 【一般案件】	低
30萬~50萬	http://case.518.com.tw/casepage-detail-115342.html?from=google&a_id=3471	台北市	2017-02-21	11	專案長期配合人員	2480	"1.案件說明：保險APP/商化APP/超商繳費APP/意外險平台
2.配合時間：2016/10 ~ 2017/12
3.配合地點：在家作業、配合到公司開會
4.注意事項：須熟悉 PhoneGap、Cordova、Ionic、AngularJS..欲查看案件詳細內容，請先登入或免費註冊"	在家工作 / 須定期至指定公司	60 天 【長期合作】 (註:尋找日後配合人選)	中
1萬~5萬	http://case.518.com.tw/casepage-detail-119477.html?from=google&a_id=3471	不拘	2017-02-21	32	長期 網站上架人員 網站小幫手 網站美編	2077	"1.商品圖檔美術編輯 
原始照片去背修圖,將圖片做拼圖壓浮水印跟簡體轉繁體，編輯成生動完整的圖檔。

2.通路平台上架 
熟悉購通路平台後台操作，上千種網路購物平台商品上架作業(PCHOME..欲查看案件詳細內容，請先登入或免費註冊"	在家工作 / 在自設公司、工作室接案	60 天 【一般案件】	低
5千以內	http://case.518.com.tw/casepage-detail-116184.html?from=google&a_id=3471	台北市	2017-02-21	1	Discuz X3.2 FB 整合登入	1466	"1.案件說明：Discuz X3.2 Facebook 及Google整合登入插件安裝
2.配合時間：1天 (急)
3.配合地點：在家作業、配合地區或駐點地區
4.注意事項：無欲查看案件詳細內容，請先登入或免費註冊"	在家工作	20 天 【急件】	中
10萬~30萬	http://case.518.com.tw/casepage-detail-121105.html?from=google&a_id=3471	新北市	2017-02-20	11	金融資訊提供服務網站	971	"1.案件說明：PHP網站架設
2.配合時間：1~1.5個月
3.配合地點：任意
4.注意事項：
A.需要會員管理機制,B.需串金流(紅揚或歐付寶),C.後台需要開放一些編輯功能給網站管理者 (詳細內容請見..欲查看案件詳細內容，請先登入或免費註冊"	須定期至指定公司	30 天 【一般案件】	中
